"","nearest_gov","dist_nearest_gov"
"1995",250,0.0766216999999934
"1996",250,0.0766216999999934
"1997",247,0.00668770000000052
"1998",249,0.0434832999999948
"1999",247,0.00668770000000052
"2000",250,0.0766216999999934
"2001",248,0.0282463999999969
"2002",247,0.00668770000000052
"2003",249,0.0294286999999969
"2004",250,0.0766216999999934
"2005",249,0.0576447000000009
"2006",250,0.0255893000000036
"2007",250,0.0766216999999934
"2008",248,0.013206799999999
"2009",247,0.00668770000000052
"2010",361,0.068233100000004
"2011",249,0.024868300000005
"2012",247,0.00668770000000052
"2013",250,0.061394700000001
"2014",294,0.0742784000000007
"2015",250,0.061394700000001
"2016",247,0.00668770000000052
"2017",249,0.0823097000000033
"2018",250,0.0766216999999934
"2019",249,0.0823097000000033
"2020",250,0.0766216999999934
"2021",250,0.0766216999999934
"2022",250,0.0754707000000003
"2023",250,0.0304403000000022
"2024",247,0.0608013000000014
"2025",247,0.00668770000000052
"2026",250,0.0766216999999934
"2027",250,0.0304403000000022
"2028",361,0.0820830999999984
"2029",247,0.00668770000000052
"2030",247,0.00668770000000052
"2031",250,0.0304403000000022
"2032",250,0.0304403000000022
"2033",250,0.0766216999999934
"2034",250,0.0766216999999934
"2035",250,0.0510623000000052
"2036",250,0.0754707000000003
"2037",247,0.00668770000000052
"2038",248,0.0388543999999982
"2039",250,0.0304403000000022
"2040",250,0.0304403000000022
"2041",250,0.0510623000000052
"2042",249,0.0294286999999969
"2043",361,0.068233100000004
"2044",247,0.00668770000000052
"2045",250,0.0766216999999934
"2046",247,0.00668770000000052
"2047",250,0.0766216999999934
"2048",247,0.00668770000000052
"2049",247,0.00668770000000052
"2050",247,0.00668770000000052
"2051",249,0.0823097000000033
"2052",249,0.0576447000000009
"2053",248,0.0388543999999982
"2054",250,0.0766216999999934
"2055",250,0.0304403000000022
"2056",249,0.0434832999999948
"2057",361,0.068233100000004
"2058",249,0.0823097000000033
"2059",361,0.068233100000004
"2060",249,0.0823097000000033
"2061",250,0.0766216999999934
"2062",247,0.00668770000000052
"2063",247,0.00668770000000052
"2064",247,0.00668770000000052
"2065",250,0.0766216999999934
"2066",250,0.0766216999999934
"2067",249,0.0091753000000061
"2068",248,0.0388543999999982
"2069",250,0.0304403000000022
"2070",247,0.0608013000000014
"2071",250,0.0766216999999934
"2072",250,0.0754707000000003
"2073",250,0.0766216999999934
"2074",249,0.0823097000000033
"2075",250,0.0766216999999934
"2076",250,0.0766216999999934
"2077",247,0.00668770000000052
"2078",248,0.0388543999999982
"2079",250,0.0766216999999934
"2080",250,0.0766216999999934
"2081",250,0.0304403000000022
"2082",248,0.0388543999999982
"2083",250,0.0510623000000052
"2084",250,0.061394700000001
"2085",250,0.0304403000000022
"2086",250,0.0510623000000052
"2087",249,0.0823097000000033
"2088",249,0.00265870000000135
"2089",250,0.061394700000001
"2090",361,0.068233100000004
"2091",248,0.0388543999999982
"2092",247,0.00668770000000052
"2093",250,0.0304403000000022
"2094",361,0.068233100000004
"2095",247,0.00668770000000052
"2096",250,0.0304403000000022
"2097",249,0.0434832999999948
"2098",250,0.0510623000000052
"2099",249,0.0823097000000033
"2100",250,0.0304403000000022
"2101",248,0.0388543999999982
"2102",250,0.0766216999999934
"2103",249,0.0294286999999969
"2104",250,0.0510623000000052
"2105",361,0.068233100000004
"2106",249,0.0294286999999969
"2107",247,0.00668770000000052
"2108",247,0.00668770000000052
"2109",249,0.0823097000000033
"2110",361,0.068233100000004
"2111",250,0.0766216999999934
"2112",250,0.0510623000000052
"2113",248,0.013206799999999
"2114",250,0.0766216999999934
"2115",250,0.0766216999999934
"2116",250,0.141613700000001
"2117",249,0.0294286999999969
"2118",248,0.013206799999999
"2119",303,0.00306899999999644
"2120",248,0.0388543999999982
"2121",361,0.068233100000004
"2122",250,0.0304403000000022
"2123",249,0.0091753000000061
"2124",247,0.00668770000000052
"2125",247,0.00668770000000052
"2126",247,0.00668770000000052
"2127",250,0.0766216999999934
"2128",247,0.00668770000000052
