"id_nearest_chp","dist_nearest_chp"
132,0.263486300000004
166,0.362038700000006
166,0.362038700000006
165,0.0658612000000076
165,0.0658612000000076
165,0.0658612000000076
165,0.0658612000000076
33,0.066867399999996
165,0.0807222000000003
20,0.0505424000000012
102,0.0204044000000039
34,0.025306300000004
166,0.358826700000002
91,0.0518346999999935
118,0.0436653999999983
34,0.025306300000004
33,0.0466073999999992
166,0.251764700000006
102,0.0204044000000039
33,0.0466073999999992
34,0.025306300000004
34,0.025306300000004
102,0.0204044000000039
5,0.0235259999999968
91,0.0492816999999945
167,0.0570859000000041
166,0.358826700000002
20,0.0505424000000012
166,0.302875700000005
166,0.267597700000003
102,0.0204044000000039
20,0.0505424000000012
26,0.0298778000000048
166,0.0183866999999971
166,0.0183866999999971
101,0.265002899999999
101,0.426291900000002
168,0.111324599999996
32,0.0207118999999949
23,0.0510952999999965
41,0.1717671
165,0.053640799999993
166,0.137875700000002
102,0.0204044000000039
102,0.0204044000000039
166,0.358826700000002
165,0.0807222000000003
166,0.358826700000002
102,0.0204044000000039
102,0.0204044000000039
166,0.125653700000001
75,0.255193499999997
100,0.1426081
102,0.0204044000000039
33,0.0466073999999992
101,0.265002899999999
101,0.265002899999999
166,0.100792700000003
91,0.0518346999999935
166,0.137875700000002
166,0.0183866999999971
167,0.0570859000000041
166,0.100792700000003
99,0.0665973000000015
32,0.270222899999997
166,0.100792700000003
91,0.0518346999999935
166,0.358826700000002
6,0.155292699999997
166,0.358826700000002
166,0.100792700000003
101,0.235098900000004
99,0.0665973000000015
166,0.137875700000002
166,0.302875700000005
102,0.0204044000000039
166,0.269854700000003
100,0.176357100000001
6,0.0932426999999976
91,0.0518346999999935
99,0.0610587000000002
167,0.0912279000000069
6,0.0330399000000057
166,0.0183866999999971
91,0.0518346999999935
167,0.0570859000000041
167,0.0570859000000041
6,0.155292699999997
166,0.358826700000002
34,0.025306300000004
167,0.0908469000000025
166,0.125653700000001
20,0.0505424000000012
91,0.0518346999999935
107,0.0148887000000002
107,0.0148887000000002
107,0.0148887000000002
168,0.111324599999996
107,0.0148887000000002
40,0.0354284000000042
102,0.0204044000000039
134,0.019023599999997
91,0.0518346999999935
91,0.0518346999999935
6,0.0330399000000057
6,0.155292699999997
48,0.0160143000000019
168,0.111324599999996
166,0.137875700000002
165,0.0658612000000076
166,0.302875700000005
167,0.0570859000000041
101,0.229377900000003
167,0.0604199000000065
6,0.041758300000005
101,0.265002899999999
48,0.0160143000000019
167,0.0570859000000041
107,0.0333466999999956
102,0.0204044000000039
166,0.256615700000005
166,0.251764700000006
166,0.269854700000003
167,0.0343031000000025
91,0.0518346999999935
99,0.0665973000000015
166,0.358826700000002
166,0.320564700000002
34,0.025306300000004
6,0.155292699999997
6,0.155292699999997
124,0.485655299999998
166,0.125653700000001
33,0.0466073999999992
6,0.155292699999997
166,0.137875700000002
102,0.0204044000000039
167,0.0665359000000052
99,0.0442186999999983
166,0.0183866999999971
166,0.1316457
107,0.114247700000004
91,0.0518346999999935
166,0.0183866999999971
166,0.362038700000006
134,0.019023599999997
101,0.265002899999999
77,0.0176999000000002
35,0.0295153000000035
166,0.256615700000005
32,0.0207118999999949
166,0.358826700000002
166,0.362038700000006
99,0.0665973000000015
48,0.0160143000000019
100,0.167340099999997
6,0.155292699999997
101,0.265002899999999
166,0.269854700000003
77,0.0176999000000002
165,0.0658612000000076
91,0.0518346999999935
167,0.0570859000000041
91,0.0518346999999935
104,0.340932500000001
166,0.0567947000000011
166,0.0183866999999971
6,0.155292699999997
20,0.0505424000000012
35,0.0642373000000021
167,0.0570859000000041
99,0.0665973000000015
101,0.265002899999999
102,0.0204044000000039
166,0.125653700000001
167,0.0570859000000041
35,0.0606263000000062
6,0.155292699999997
6,0.391228900000002
134,0.019023599999997
32,0.270222899999997
167,0.0570859000000041
101,0.125906700000002
167,0.0570859000000041
165,0.0475272000000011
166,0.0183866999999971
6,0.155292699999997
6,0.155292699999997
99,0.0665973000000015
102,0.0204044000000039
166,0.358826700000002
166,0.1316457
166,0.358826700000002
91,0.0518346999999935
48,0.0160143000000019
6,0.155292699999997
130,0.138091399999993
124,0.493620299999996
101,0.0942647000000036
101,0.267537900000008
104,0.212928499999997
101,0.265002899999999
91,0.0518346999999935
102,0.0204044000000039
35,0.0606263000000062
33,0.0359993999999979
102,0.0204044000000039
6,0.0330399000000057
167,0.0570859000000041
166,0.362038700000006
20,0.0505424000000012
165,0.0702082000000033
134,0.019023599999997
91,0.0518346999999935
134,0.0091007999999988
48,0.0160143000000019
91,0.0518346999999935
134,0.019023599999997
6,0.155292699999997
6,0.0330399000000057
134,0.0102837999999963
48,0.0160143000000019
167,0.0570859000000041
20,0.0505424000000012
6,0.155292699999997
15,0.0505618999999982
6,0.155292699999997
134,0.019023599999997
134,0.019023599999997
6,0.155292699999997
35,0.0642373000000021
6,0.155292699999997
6,0.347339900000009
6,0.301638699999998
104,0.105771500000003
102,0.0204044000000039
6,0.155292699999997
6,0.0330399000000057
6,0.155292699999997
20,0.0505424000000012
104,0.0475518999999949
101,0.267537900000008
102,0.0204044000000039
110,0.257860700000002
104,0.0475518999999949
167,0.147784900000005
166,0.137875700000002
34,0.025306300000004
101,0.426291900000002
110,0.257860700000002
6,0.155292699999997
35,0.0606263000000062
167,0.0570859000000041
165,0.0658612000000076
132,0.102902700000001
6,0.399630700000003
110,0.146180700000002
102,0.0204044000000039
167,0.0570859000000041
166,0.251764700000006
91,0.0518346999999935
102,0.0204044000000039
103,0.0392379000000034
166,0.358826700000002
32,0.0207118999999949
102,0.0204044000000039
167,0.0570859000000041
167,0.0570859000000041
166,0.0183866999999971
32,0.0207118999999949
166,0.407876700000003
6,0.155292699999997
167,0.0570859000000041
167,0.0570859000000041
6,0.347339900000009
6,0.155292699999997
91,0.0518346999999935
167,0.0570859000000041
20,0.0505424000000012
166,0.251764700000006
166,0.269854700000003
91,0.0518346999999935
91,0.0518346999999935
6,0.0932426999999976
75,0.358527499999994
101,0.130364700000001
2,0.203115199999999
102,0.063352400000003
166,0.1316457
32,0.0207118999999949
166,0.0183866999999971
110,0.181790700000001
33,0.0466073999999992
101,0.265002899999999
91,0.0518346999999935
6,0.347339900000009
166,0.125653700000001
118,0.0415524000000005
33,0.0466073999999992
91,0.0518346999999935
166,0.125653700000001
165,0.0658612000000076
167,0.0665359000000052
91,0.0518346999999935
91,0.0518346999999935
166,0.358826700000002
5,0.0267129999999973
101,0.267537900000008
167,0.0665359000000052
32,0.0207118999999949
167,0.0665359000000052
134,0.019023599999997
101,0.0942647000000036
91,0.0518346999999935
103,0.0392379000000034
6,0.0330399000000057
99,0.0869966999999967
166,0.125653700000001
101,0.0942647000000036
166,0.362038700000006
101,0.267537900000008
101,0.267537900000008
91,0.0518346999999935
100,0.100698099999995
132,0.249882700000001
165,0.0658612000000076
166,0.227967700000004
166,0.227967700000004
33,0.0359993999999979
33,0.0359993999999979
166,0.0183866999999971
166,0.317320700000003
101,0.144538699999998
35,0.0295153000000035
166,0.231415699999999
165,0.0658612000000076
6,0.194025699999997
134,0.019023599999997
166,0.227967700000004
20,0.0505424000000012
41,0.1717671
91,0.0593156999999991
6,0.0330399000000057
91,0.0518346999999935
33,0.0466073999999992
166,0.0183866999999971
166,0.0567947000000011
166,0.251764700000006
166,0.1316457
91,0.0518346999999935
91,0.0593156999999991
91,0.0738267000000015
91,0.0593156999999991
166,0.0183866999999971
110,0.146180700000002
102,0.0204044000000039
166,0.358826700000002
166,0.320564700000002
166,0.0183866999999971
6,0.103980300000003
134,0.019023599999997
101,0.0734317000000004
110,0.321790700000001
104,0.273569499999994
35,0.0642373000000021
15,0.0402141000000071
20,0.0505424000000012
166,0.125653700000001
167,0.1387809
91,0.0518346999999935
75,0.255193499999997
91,0.0518346999999935
91,0.0518346999999935
91,0.0518346999999935
6,0.278806699999997
91,0.0518346999999935
167,0.0498581000000016
91,0.0518346999999935
91,0.0518346999999935
100,0.250063100000002
91,0.0518346999999935
20,0.0505424000000012
101,0.265002899999999
134,0.019023599999997
134,0.019023599999997
134,0.019023599999997
101,0.265002899999999
102,0.0204044000000039
101,0.0734317000000004
101,0.267537900000008
166,0.353708700000002
167,0.0570859000000041
167,0.0570859000000041
167,0.0570859000000041
134,0.019023599999997
101,0.267537900000008
6,0.399630700000003
102,0.0204044000000039
34,0.025306300000004
167,0.0570859000000041
134,0.019023599999997
166,0.137875700000002
101,0.123042699999999
166,0.0183866999999971
34,0.025306300000004
110,0.234757700000003
167,0.138546900000001
166,0.0567947000000011
102,0.0204044000000039
100,0.0625344999999982
134,0.019023599999997
134,0.019023599999997
167,0.227380099999998
102,0.0204044000000039
166,0.137875700000002
102,0.0885153999999986
6,0.0330399000000057
102,0.0204044000000039
102,0.0204044000000039
102,0.0204044000000039
102,0.0204044000000039
134,0.019023599999997
134,0.019023599999997
167,0.0570859000000041
167,0.0570859000000041
134,0.019023599999997
166,0.256615700000005
165,0.0475272000000011
166,0.125653700000001
102,0.0204044000000039
91,0.0518346999999935
104,0.340932500000001
167,0.0665359000000052
6,0.194025699999997
101,0.265002899999999
167,0.0570859000000041
91,0.0518346999999935
104,0.151262500000001
102,0.0925994000000046
166,0.320564700000002
35,0.0642373000000021
165,0.0475272000000011
35,0.0642373000000021
107,0.0148887000000002
102,0.0204044000000039
26,0.0380721999999949
167,0.0560468999999983
104,0.326909499999999
6,0.155292699999997
166,0.358826700000002
102,0.0204044000000039
165,0.0475272000000011
167,0.0570859000000041
165,0.0658612000000076
104,0.326909499999999
166,0.1316457
101,0.265002899999999
109,0.0364721999999986
165,0.0658612000000076
166,0.269854700000003
104,0.0475518999999949
166,0.125653700000001
167,0.0560468999999983
167,0.123546900000008
35,0.0642373000000021
20,0.0505424000000012
104,0.151262500000001
166,0.251764700000006
33,0.0359993999999979
6,0.155292699999997
32,0.081719899999996
35,0.0642373000000021
104,0.326909499999999
101,0.0734317000000004
91,0.0518346999999935
166,0.277875700000003
6,0.194025699999997
101,0.265002899999999
167,0.0316439000000059
101,0.0734317000000004
101,0.267537900000008
166,0.125653700000001
35,0.0295153000000035
166,0.125653700000001
101,0.265002899999999
101,0.265002899999999
77,0.0176999000000002
33,0.0359993999999979
101,0.0942647000000036
110,0.321790700000001
91,0.0518346999999935
165,0.0658612000000076
165,0.0658612000000076
101,0.265002899999999
165,0.0658612000000076
35,0.0606263000000062
102,0.0204044000000039
166,0.358826700000002
165,0.0658612000000076
101,0.265002899999999
101,0.267537900000008
166,0.251764700000006
166,0.251764700000006
166,0.390770700000004
48,0.0160143000000019
104,0.232760499999998
35,0.0642373000000021
6,0.317617900000002
103,0.0274205000000052
167,0.0570859000000041
167,0.0570859000000041
101,0.0734317000000004
110,0.260057699999997
167,0.0570859000000041
99,0.0610587000000002
167,0.0570859000000041
102,0.0204044000000039
6,0.194025699999997
101,0.265002899999999
166,0.100792700000003
104,0.184243499999994
102,0.0204044000000039
102,0.0204044000000039
101,0.265002899999999
110,0.222563700000002
6,0.155292699999997
166,0.269854700000003
101,0.267537900000008
166,0.0183866999999971
166,0.0855833000000032
101,0.267537900000008
101,0.267537900000008
34,0.025306300000004
101,0.235735300000002
166,0.269854700000003
166,0.0183866999999971
34,0.025306300000004
165,0.0658612000000076
166,0.0567947000000011
104,0.340932500000001
166,0.251764700000006
167,0.0665359000000052
166,0.269854700000003
6,0.194025699999997
118,0.103001599999999
32,0.0207118999999949
166,0.125653700000001
167,0.295136100000001
167,0.0570859000000041
91,0.0518346999999935
166,0.0183866999999971
101,0.235098900000004
6,0.155292699999997
100,0.250063100000002
165,0.0702082000000033
166,0.100792700000003
166,0.277875700000003
102,0.010848799999998
102,0.0204044000000039
165,0.0658612000000076
32,0.270222899999997
6,0.155292699999997
101,0.265002899999999
99,0.0665973000000015
167,0.0570859000000041
167,0.0570859000000041
32,0.270222899999997
165,0.0658612000000076
166,0.100792700000003
100,0.0974290999999958
101,0.265002899999999
6,0.155292699999997
34,0.025306300000004
166,0.0567947000000011
134,0.019023599999997
100,0.160001099999999
166,0.0183866999999971
165,0.0658612000000076
6,0.155292699999997
101,0.0942647000000036
101,0.265002899999999
166,0.0587337000000083
107,0.0888467000000013
134,0.019023599999997
167,0.0570859000000041
103,0.0392379000000034
165,0.0658612000000076
165,0.0658612000000076
6,0.155292699999997
101,0.402402299999999
167,0.0570859000000041
166,0.358826700000002
167,0.0570859000000041
100,0.0974290999999958
166,0.251764700000006
107,0.0148887000000002
165,0.0658612000000076
166,0.100792700000003
166,0.0183866999999971
167,0.0570859000000041
6,0.155292699999997
34,0.025306300000004
166,0.100792700000003
32,0.0927228999999983
32,0.270222899999997
166,0.100792700000003
166,0.100792700000003
166,0.100792700000003
102,0.0204044000000039
32,0.0207118999999949
166,0.227967700000004
165,0.0235837999999937
165,0.0235837999999937
6,0.0330399000000057
167,0.0908469000000025
167,0.0570859000000041
102,0.0204044000000039
165,0.0658612000000076
167,0.0570859000000041
165,0.0658612000000076
33,0.066867399999996
166,0.251764700000006
166,0.0567947000000011
167,0.0570859000000041
99,0.0665973000000015
132,0.249882700000001
32,0.270222899999997
167,0.0570859000000041
166,0.100792700000003
102,0.0204044000000039
166,0.100792700000003
166,0.0567947000000011
166,0.0567947000000011
166,0.0567947000000011
100,0.100698099999995
6,0.155292699999997
6,0.155292699999997
166,0.358826700000002
166,0.358826700000002
91,0.0518346999999935
166,0.0581537000000054
165,0.0658612000000076
166,0.100792700000003
99,0.0665973000000015
166,0.0183866999999971
6,0.155292699999997
165,0.0614217999999944
166,0.0925316999999986
166,0.251764700000006
166,0.100792700000003
134,0.019023599999997
165,0.0614217999999944
166,0.100792700000003
166,0.358826700000002
91,0.0518346999999935
101,0.265002899999999
165,0.0614217999999944
166,0.358826700000002
99,0.0665973000000015
167,0.0570859000000041
166,0.100792700000003
167,0.0570859000000041
33,0.0466073999999992
166,0.100792700000003
75,0.358527499999994
167,0.0570859000000041
6,0.194025699999997
101,0.265002899999999
34,0.025306300000004
165,0.0658612000000076
35,0.0642373000000021
168,0.111324599999996
134,0.0091007999999988
166,0.358826700000002
165,0.0658612000000076
166,0.358826700000002
165,0.0475272000000011
101,0.265002899999999
165,0.0658612000000076
91,0.0518346999999935
34,0.025306300000004
165,0.0658612000000076
167,0.0665359000000052
166,0.0183866999999971
6,0.194025699999997
34,0.025306300000004
166,0.0581537000000054
103,0.0392379000000034
101,0.265002899999999
101,0.265002899999999
165,0.0475272000000011
166,0.0183866999999971
165,0.0807222000000003
166,0.358826700000002
166,0.251764700000006
165,0.0658612000000076
166,0.302875700000005
166,0.358826700000002
102,0.0204044000000039
110,0.166604699999993
6,0.194025699999997
167,0.117266900000004
166,0.0183866999999971
165,0.0658612000000076
34,0.025306300000004
33,0.0359993999999979
6,0.194025699999997
6,0.0330399000000057
167,0.138546900000001
101,0.265002899999999
102,0.0204044000000039
6,0.194025699999997
101,0.2356099
167,0.0570859000000041
166,0.269854700000003
166,0.251764700000006
101,0.265002899999999
165,0.0658612000000076
165,0.0658612000000076
166,0.358826700000002
166,0.358826700000002
165,0.0475272000000011
166,0.358826700000002
166,0.358826700000002
101,0.265002899999999
101,0.265002899999999
167,0.0570859000000041
166,0.358826700000002
6,0.0330399000000057
35,0.0295153000000035
165,0.0658612000000076
167,0.0665359000000052
101,0.235098900000004
166,0.0183866999999971
32,0.0207118999999949
101,0.265002899999999
167,0.0570859000000041
101,0.265002899999999
32,0.0207118999999949
167,0.0570859000000041
35,0.0642373000000021
167,0.0570859000000041
166,0.269854700000003
33,0.066867399999996
167,0.0316439000000059
101,0.265002899999999
167,0.0805500999999964
166,0.125653700000001
167,0.0665359000000052
32,0.0207118999999949
102,0.0204044000000039
166,0.0183866999999971
101,0.265002899999999
102,0.0204044000000039
110,0.222563700000002
167,0.0665359000000052
165,0.0658612000000076
6,0.194025699999997
165,0.0658612000000076
6,0.194025699999997
35,0.0606263000000062
166,0.358826700000002
103,0.0274205000000052
166,0.302875700000005
26,0.0380721999999949
167,0.0560468999999983
165,0.0658612000000076
166,0.358826700000002
165,0.0475272000000011
35,0.0295153000000035
168,0.111324599999996
33,0.066867399999996
33,0.066867399999996
101,0.265002899999999
6,0.194025699999997
101,0.265002899999999
167,0.0570859000000041
165,0.0658612000000076
165,0.0475272000000011
165,0.0658612000000076
34,0.025306300000004
20,0.0505424000000012
166,0.302875700000005
167,0.0665359000000052
166,0.251764700000006
35,0.0295153000000035
33,0.066867399999996
101,0.265002899999999
167,0.0570859000000041
33,0.066867399999996
33,0.066867399999996
32,0.0207118999999949
33,0.066867399999996
33,0.066867399999996
34,0.025306300000004
165,0.0658612000000076
33,0.066867399999996
33,0.0466073999999992
32,0.0207118999999949
33,0.066867399999996
33,0.066867399999996
91,0.0518346999999935
167,0.138546900000001
102,0.0204044000000039
165,0.0658612000000076
166,0.137875700000002
33,0.066867399999996
33,0.0466073999999992
166,0.251764700000006
32,0.0207118999999949
33,0.066867399999996
166,0.362038700000006
33,0.066867399999996
33,0.0359993999999979
33,0.066867399999996
33,0.066867399999996
166,0.342567700000004
166,0.358826700000002
166,0.358826700000002
165,0.0658612000000076
165,0.0658612000000076
166,0.251764700000006
166,0.251764700000006
166,0.251764700000006
166,0.251764700000006
166,0.302875700000005
6,0.0330399000000057
166,0.137875700000002
101,0.265002899999999
167,0.0570859000000041
101,0.265002899999999
166,0.269854700000003
110,0.218557699999998
101,0.265002899999999
35,0.0642373000000021
165,0.0658612000000076
33,0.066867399999996
165,0.0658612000000076
165,0.0658612000000076
166,0.125653700000001
77,0.0176999000000002
102,0.0204044000000039
166,0.358826700000002
165,0.0475272000000011
101,0.265002899999999
165,0.0475272000000011
165,0.0658612000000076
166,0.251764700000006
166,0.358826700000002
167,0.0570859000000041
166,0.376764700000003
166,0.125653700000001
166,0.251764700000006
166,0.251764700000006
102,0.169222400000002
6,0.194025699999997
166,0.0567947000000011
167,0.0665359000000052
166,0.251764700000006
166,0.251764700000006
33,0.0359993999999979
34,0.025306300000004
75,0.358527499999994
6,0.155292699999997
15,0.0472688999999988
166,0.302875700000005
165,0.0475272000000011
165,0.0658612000000076
166,0.269854700000003
166,0.0526356999999997
6,0.0330399000000057
167,0.0316439000000059
6,0.155292699999997
167,0.0570859000000041
110,0.181790700000001
166,0.393888700000005
166,0.251764700000006
166,0.1316457
101,0.265002899999999
101,0.235098900000004
166,0.137875700000002
166,0.393888700000005
32,0.270222899999997
167,0.0570859000000041
6,0.155292699999997
167,0.0570859000000041
99,0.0665973000000015
165,0.0658612000000076
165,0.0658612000000076
103,0.0274205000000052
166,0.251764700000006
104,0.326909499999999
166,0.125653700000001
101,0.265002899999999
6,0.155292699999997
6,0.155292699999997
165,0.0658612000000076
165,0.0658612000000076
167,0.295136100000001
101,0.265002899999999
165,0.0658612000000076
167,0.0243809000000041
167,0.0570859000000041
101,0.265002899999999
6,0.155292699999997
6,0.155292699999997
99,0.0665973000000015
33,0.0466073999999992
32,0.0207118999999949
101,0.235098900000004
101,0.235098900000004
33,0.0466073999999992
101,0.235098900000004
124,0.235409300000001
166,0.125653700000001
101,0.265002899999999
167,0.0570859000000041
165,0.0614217999999944
101,0.265002899999999
166,0.358826700000002
33,0.0359993999999979
167,0.0665359000000052
165,0.0475272000000011
166,0.320564700000002
34,0.025306300000004
101,0.265002899999999
167,0.0570859000000041
6,0.155292699999997
33,0.0359993999999979
33,0.0466073999999992
101,0.265002899999999
6,0.155292699999997
165,0.0658612000000076
104,0.212928499999997
165,0.0658612000000076
165,0.0658612000000076
35,0.0295153000000035
165,0.0658612000000076
166,0.0567947000000011
34,0.025306300000004
34,0.025306300000004
166,0.227967700000004
167,0.0570859000000041
167,0.0570859000000041
166,0.125653700000001
165,0.0658612000000076
165,0.0658612000000076
168,0.111324599999996
168,0.111324599999996
166,0.159861700000004
32,0.270222899999997
167,0.0665359000000052
40,0.0354284000000042
166,0.358826700000002
165,0.0658612000000076
166,0.251764700000006
134,0.019023599999997
32,0.0207118999999949
166,0.184526700000006
134,0.019023599999997
104,0.326909499999999
166,0.1316457
166,0.100792700000003
167,0.0570859000000041
101,0.235098900000004
167,0.0570859000000041
165,0.0658612000000076
34,0.0261813000000011
167,0.0665359000000052
35,0.0506263000000047
35,0.0506263000000047
110,0.146180700000002
101,0.235098900000004
33,0.0466073999999992
33,0.0466073999999992
165,0.0475272000000011
166,0.358826700000002
33,0.0466073999999992
33,0.0359993999999979
101,0.265002899999999
165,0.0658612000000076
166,0.1316457
166,0.129330700000004
33,0.0466073999999992
167,0.0570859000000041
166,0.407876700000003
166,0.407876700000003
165,0.0658612000000076
166,0.358826700000002
165,0.0658612000000076
166,0.358826700000002
33,0.0466073999999992
32,0.0207118999999949
34,0.0261813000000011
32,0.0207118999999949
33,0.0359993999999979
33,0.0359993999999979
33,0.0359993999999979
166,0.251764700000006
33,0.0359993999999979
167,0.0908469000000025
165,0.0658612000000076
165,0.0658612000000076
166,0.358826700000002
165,0.0658612000000076
166,0.227967700000004
32,0.0207118999999949
166,0.100792700000003
165,0.0658612000000076
166,0.1316457
166,0.184526700000006
166,0.125653700000001
166,0.184526700000006
166,0.358826700000002
166,0.1316457
32,0.0207118999999949
167,0.0570859000000041
167,0.0570859000000041
166,0.0925316999999986
166,0.0567947000000011
166,0.0925316999999986
165,0.0658612000000076
166,0.100792700000003
165,0.0658612000000076
33,0.0466073999999992
165,0.0658612000000076
166,0.100792700000003
165,0.0658612000000076
20,0.0505424000000012
165,0.0658612000000076
101,0.265002899999999
101,0.267537900000008
165,0.0658612000000076
166,0.251764700000006
101,0.1973719
118,0.0313036000000011
165,0.0658612000000076
166,0.251764700000006
101,0.267537900000008
165,0.0658612000000076
91,0.0518346999999935
165,0.0658612000000076
167,0.0665359000000052
165,0.0658612000000076
165,0.0658612000000076
167,0.0570859000000041
32,0.0207118999999949
166,0.1316457
166,0.358826700000002
166,0.358826700000002
166,0.231415699999999
101,0.267537900000008
101,0.235098900000004
166,0.231415699999999
166,0.1316457
167,0.0570859000000041
166,0.358826700000002
166,0.251764700000006
167,0.0665359000000052
167,0.0570859000000041
166,0.251764700000006
165,0.0658612000000076
33,0.0359993999999979
165,0.0658612000000076
33,0.0466073999999992
167,0.0570859000000041
33,0.0466073999999992
101,0.235098900000004
166,0.358826700000002
101,0.0942647000000036
32,0.0207118999999949
166,0.231415699999999
32,0.0207118999999949
33,0.0466073999999992
167,0.0665359000000052
33,0.066867399999996
165,0.0658612000000076
32,0.0207118999999949
32,0.0207118999999949
32,0.0207118999999949
33,0.0359993999999979
165,0.0658612000000076
33,0.0466073999999992
166,0.100792700000003
35,0.0295153000000035
165,0.0658612000000076
35,0.0295153000000035
165,0.0658612000000076
32,0.0207118999999949
33,0.0466073999999992
104,0.326909499999999
165,0.0658612000000076
167,0.0570859000000041
32,0.0927228999999983
6,0.0330399000000057
33,0.0359993999999979
165,0.0658612000000076
165,0.0658612000000076
33,0.0359993999999979
33,0.0359993999999979
33,0.0466073999999992
33,0.0359993999999979
33,0.0359993999999979
166,0.100866700000001
165,0.0658612000000076
165,0.0658612000000076
101,0.235098900000004
6,0.155292699999997
167,0.0570859000000041
165,0.0702082000000033
167,0.0570859000000041
167,0.0570859000000041
6,0.155292699999997
101,0.265002899999999
91,0.0518346999999935
34,0.0261813000000011
167,0.0570859000000041
6,0.155292699999997
6,0.194025699999997
167,0.0570859000000041
132,0.233214699999998
101,0.267537900000008
101,0.267537900000008
20,0.0505424000000012
167,0.0908469000000025
167,0.0570859000000041
101,0.265002899999999
101,0.264243900000004
35,0.0295153000000035
165,0.0614217999999944
101,0.265002899999999
101,0.265002899999999
101,0.265002899999999
32,0.0207118999999949
101,0.265002899999999
167,0.0570859000000041
165,0.0236732000000046
101,0.265002899999999
165,0.0475272000000011
166,0.358826700000002
166,0.100792700000003
33,0.066867399999996
165,0.0658612000000076
166,0.100792700000003
166,0.100792700000003
166,0.100792700000003
165,0.0658612000000076
165,0.0658612000000076
166,0.100792700000003
33,0.0466073999999992
165,0.0658612000000076
165,0.0658612000000076
165,0.0658612000000076
35,0.0295153000000035
91,0.0518346999999935
101,0.265002899999999
166,0.100792700000003
33,0.0466073999999992
166,0.251764700000006
101,0.265002899999999
33,0.0466073999999992
166,0.320564700000002
166,0.358826700000002
166,0.125653700000001
6,0.0330399000000057
101,0.265002899999999
166,0.125653700000001
101,0.265002899999999
166,0.100792700000003
166,0.251764700000006
166,0.251764700000006
167,0.0570859000000041
166,0.100866700000001
166,0.251764700000006
166,0.251764700000006
101,0.267537900000008
166,0.0567947000000011
101,0.265002899999999
101,0.235098900000004
166,0.0567947000000011
6,0.155292699999997
110,0.146180700000002
35,0.0295153000000035
32,0.0207118999999949
166,0.271199700000004
166,0.0598196999999985
33,0.0359993999999979
167,0.0570859000000041
166,0.358826700000002
166,0.100792700000003
34,0.025306300000004
166,0.227967700000004
166,0.358826700000002
101,0.265002899999999
166,0.100792700000003
166,0.184526700000006
32,0.0207118999999949
165,0.053640799999993
110,0.222563700000002
101,0.265002899999999
34,0.025306300000004
166,0.251764700000006
165,0.053640799999993
167,0.0665359000000052
167,0.0570859000000041
166,0.0567947000000011
32,0.0207118999999949
32,0.0207118999999949
32,0.0207118999999949
33,0.0466073999999992
167,0.0570859000000041
101,0.265002899999999
32,0.0207118999999949
167,0.0570859000000041
