"id","year","side_b","adm_1","longitude","latitude","event_clarity","date_prec","where_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best"
177931,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-05,2009-01-05,0,0,0,0,0
177271,2009,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2009-01-05,2009-01-05,0,0,0,4,4
177272,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-05,2009-01-05,3,0,0,0,3
177280,2009,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2009-01-05,2009-01-05,0,0,0,5,5
177208,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-01-05,2009-01-05,0,0,4,0,4
177209,2009,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,2009-01-05,2009-01-05,0,0,7,0,7
177216,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-05,2009-01-05,0,0,5,0,5
177361,2009,"Hamas","Gaza Strip",34.45,31.516667,2,1,1,2009-01-05,2009-01-05,0,0,15,0,15
177362,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-05,2009-01-05,0,0,1,0,1
177370,2009,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2009-01-06,2009-01-06,0,0,0,10,10
177932,2009,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2009-01-06,2009-01-06,0,0,40,0,40
177935,2009,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2009-01-06,2009-01-06,0,0,12,0,12
177446,2009,"Hamas","Gaza Strip",34.5,31.55,1,1,3,2009-01-06,2009-01-06,0,0,3,0,3
177447,2009,"Hamas","Gaza Strip",34.442396,31.456782,1,1,1,2009-01-06,2009-01-06,0,0,2,0,2
177448,2009,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2009-01-06,2009-01-06,0,0,1,0,1
177559,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-06,2009-01-06,0,0,0,0,0
177560,2009,"Hamas","Gaza Strip",34.373398,31.425074,2,1,4,2009-01-06,2009-01-06,0,0,0,0,0
177466,2009,"Hamas","Gaza Strip",34.373398,31.425074,2,1,4,2009-01-06,2009-01-06,0,0,0,14,14
177564,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-01-06,2009-01-06,0,0,12,0,12
177626,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-01-07,2009-01-07,0,0,0,4,4
177644,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-01-07,2009-01-07,0,0,0,1,1
177738,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-01-07,2009-01-07,0,0,0,1,1
177739,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-08,2009-01-08,1,0,0,0,1
177821,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-08,2009-01-08,0,0,2,0,2
177822,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-08,2009-01-08,0,0,2,0,2
177744,2009,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2009-01-08,2009-01-08,0,0,0,2,2
177835,2009,"Hamas","Gaza Strip",34.5,31.55,1,1,3,2009-01-08,2009-01-08,0,3,0,0,3
177933,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-08,2009-01-08,0,0,1,0,1
177934,2009,"Hamas","Gaza Strip",34.36595,31.428439,1,1,1,2009-01-09,2009-01-09,0,0,3,0,3
177916,2009,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2009-01-09,2009-01-09,0,0,6,0,6
176516,2009,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2009-01-09,2009-01-09,0,0,0,0,0
176517,2009,"Hamas","Gaza Strip",34.373398,31.425074,2,1,4,2009-01-09,2009-01-09,0,0,0,18,18
176430,2009,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2009-01-09,2009-01-09,0,0,0,1,1
176536,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-10,2009-01-10,0,0,0,0,0
176537,2009,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2009-01-10,2009-01-10,0,0,8,0,8
176589,2009,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2009-01-11,2009-01-11,0,0,4,1,5
176590,2009,"Hamas","Gaza Strip",34.361099,31.30675,1,1,1,2009-01-11,2009-01-11,0,0,0,2,2
176735,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-11,2009-01-11,0,0,0,31,31
176607,2009,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2009-01-11,2009-01-11,0,0,6,0,6
176553,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-01-11,2009-01-11,0,0,0,0,0
177936,2009,"Hamas","Gaza Strip",34.45,31.516667,1,2,1,2009-01-12,2009-01-13,0,0,0,22,22
176736,2009,"Hamas","Gaza Strip",34.361099,31.30675,1,1,1,2009-01-13,2009-01-13,0,0,1,2,3
176741,2009,"Hamas","Gaza Strip",34.361099,31.30675,1,1,1,2009-01-13,2009-01-13,0,0,1,3,4
176751,2009,"Hamas","Gaza Strip",34.486667,31.557778,1,1,1,2009-01-13,2009-01-13,0,0,0,0,0
176851,2009,"Hamas","Gaza Strip",34.373398,31.425074,2,2,4,2009-01-13,2009-01-14,0,0,0,2,2
176833,2009,"Hamas","Gaza Strip",34.361099,31.30675,1,2,1,2009-01-13,2009-01-14,0,0,0,6,6
176834,2009,"Hamas","Gaza Strip",34.303056,31.344444,1,2,1,2009-01-13,2009-01-14,0,0,0,5,5
176921,2009,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2009-01-14,2009-01-14,0,1,0,0,1
177025,2009,"Hamas","Gaza Strip",34.483471,31.5272,1,1,2,2009-01-14,2009-01-14,0,0,0,2,2
177026,2009,"Hamas","Gaza Strip",34.486667,31.557778,1,1,2,2009-01-14,2009-01-14,0,0,0,0,0
176943,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-01-14,2009-01-14,0,0,1,0,1
177032,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,2,2009-01-14,2009-01-14,0,0,0,1,1
177217,2009,"Hamas",NA,34.75,31.5,1,1,6,2009-01-14,2009-01-14,0,0,0,0,0
177128,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-01-14,2009-01-14,0,0,1,0,1
177203,2009,"Hamas","Gaza Strip",34.486667,31.557778,1,1,1,2009-01-14,2009-01-14,0,1,0,0,1
177204,2009,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,2009-01-14,2009-01-14,0,0,3,0,3
177120,2009,"Hamas","Gaza Strip",34.413322,31.482192,1,1,2,2009-01-14,2009-01-14,0,1,0,0,1
177269,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,2,2009-01-14,2009-01-14,0,0,0,3,3
177937,2009,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2009-01-15,2009-01-15,0,1,5,0,6
177938,2009,"Hamas","Gaza Strip",34.373398,31.425074,2,1,4,2009-01-16,2009-01-16,0,0,0,24,24
177270,2009,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2009-01-16,2009-01-16,0,0,1,0,1
177281,2009,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2009-01-16,2009-01-16,0,0,6,0,6
177371,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-17,2009-01-17,0,0,0,4,4
177363,2009,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2009-01-17,2009-01-17,0,0,2,0,2
177456,2009,"Hamas","Gaza Strip",34.373398,31.425074,2,1,4,2009-01-17,2009-01-17,0,0,0,7,7
177457,2009,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2009-01-18,2009-01-18,0,0,1,0,1
177467,2009,"Hamas","Gaza Strip",34.361099,31.30675,1,1,1,2009-01-18,2009-01-18,0,0,1,0,1
177939,2009,"Hamas","Gaza Strip",34.361099,31.30675,1,1,1,2009-01-18,2009-01-18,0,0,1,0,1
347998,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-01-19,2009-01-19,0,0,0,1,1
177561,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-20,2009-01-20,0,0,2,0,2
177562,2009,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2009-01-27,2009-01-27,0,0,1,0,1
347999,2009,"Hamas","Gaza Strip",34.306268,31.340177,1,1,3,2009-01-27,2009-01-27,0,1,0,0,1
177940,2009,"Hamas","Gaza Strip",34.385375,31.421358,1,1,1,2009-03-31,2009-03-31,0,2,0,0,2
348014,2009,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2009-04-04,2009-04-04,0,2,0,0,2
177941,2009,"Hamas","Gaza Strip",34.5,31.55,1,1,3,2009-05-07,2009-05-07,0,1,0,0,1
177942,2009,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2009-05-14,2009-05-14,0,1,0,0,1
177981,2009,"Hamas","West Bank",35.027717,31.506792,1,1,2,2009-05-28,2009-05-28,0,1,0,0,1
177944,2009,"Hamas","West Bank",35.021667,31.946667,1,1,1,2009-06-05,2009-06-05,0,1,0,0,1
177950,2009,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2009-08-24,2009-08-24,0,0,0,1,1
178007,2009,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2009-08-25,2009-08-25,0,3,0,0,3
177943,2009,"Hamas","Gaza Strip",34.5,31.55,1,1,3,2009-09-01,2009-09-01,0,2,0,0,2
177565,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-09-05,2009-09-05,0,1,0,0,1
348021,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-09-20,2009-09-20,0,1,0,0,1
177641,2009,"Hamas","Gaza Strip",34.5,31.55,1,1,3,2009-10-02,2009-10-02,0,1,0,0,1
177945,2009,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2009-10-29,2009-10-29,0,1,0,0,1
177642,2009,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2009-12-23,2009-12-23,0,1,0,0,1
179964,2010,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2010-01-08,2010-01-08,0,3,0,0,3
179965,2010,"Hamas","Gaza Strip",34.535787,31.535298,1,1,2,2010-01-11,2010-01-11,0,0,0,0,0
177241,2010,"Hamas","Gaza Strip",34.35014,31.417479,1,1,2,2010-01-15,2010-01-15,0,1,0,0,1
179968,2010,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2010-02-03,2010-02-03,0,0,0,0,0
179966,2010,"Hamas","Gaza Strip",34.473611,31.474722,1,1,2,2010-02-11,2010-02-11,0,1,0,0,1
179969,2010,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2010-02-22,2010-02-22,0,0,0,0,0
179970,2010,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2010-03-26,2010-03-26,2,2,0,1,5
179973,2010,"Hamas","West Bank",34.950267,31.508583,1,1,1,2010-04-26,2010-04-26,0,1,0,0,1
179971,2010,"Hamas","Gaza Strip",34.35014,31.417479,1,1,3,2010-06-26,2010-06-26,0,0,0,0,0
179974,2010,"Hamas","Gaza Strip",34.392875,31.447656,1,1,2,2010-07-31,2010-07-31,0,1,0,0,1
180007,2010,"Hamas","Gaza Strip",34.535787,31.535298,1,1,2,2010-09-12,2010-09-12,0,0,3,0,3
179975,2010,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2010-09-14,2010-09-14,0,1,0,0,1
179976,2010,"Hamas","West Bank",35.028628,32.310367,1,1,1,2010-09-17,2010-09-17,0,1,0,0,1
348039,2010,"Hamas","Gaza Strip",34.442396,31.456782,1,1,2,2010-09-25,2010-09-25,0,1,0,0,1
179977,2010,"Hamas","West Bank",35.093796,31.529349,1,1,1,2010-10-08,2010-10-08,0,2,0,0,2
179978,2010,"Hamas","Gaza Strip",34.45,31.516667,1,1,2,2010-10-17,2010-10-17,0,2,0,0,2
180012,2011,"Hamas","West Bank",35.093796,31.529349,1,1,1,2011-01-07,2011-01-07,0,1,0,0,1
180013,2011,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2011-03-16,2011-03-16,0,2,0,0,2
348065,2011,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2011-04-02,2011-04-02,0,3,0,0,3
348064,2011,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2011-04-07,2011-04-07,0,0,0,1,1
180014,2011,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2011-04-07,2011-04-07,0,0,1,0,1
180016,2011,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2011-04-07,2011-04-07,0,2,0,3,5
180018,2011,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2011-04-08,2011-04-08,0,0,2,0,2
180019,2011,"Hamas","Gaza Strip",34.303056,31.344444,1,1,2,2011-04-08,2011-04-08,0,0,1,0,1
180020,2011,"Hamas","Gaza Strip",34.361099,31.30675,1,1,1,2011-04-08,2011-04-08,0,2,0,0,2
180022,2011,"Hamas","Gaza Strip",34.347589,31.323708,2,1,1,2011-04-08,2011-04-08,0,0,0,2,2
180015,2011,"Hamas","Gaza Strip",34.45,31.516667,2,1,1,2011-04-08,2011-04-08,0,2,0,0,2
177301,2011,"Hamas","Gaza Strip",34.45,31.516667,2,1,1,2011-04-08,2011-04-08,0,0,1,0,1
180021,2011,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2011-04-09,2011-04-09,0,3,0,0,3
180017,2011,"Hamas","Gaza Strip",34.45,31.516667,1,1,2,2011-04-09,2011-04-09,0,1,0,0,1
180025,2011,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2011-08-16,2011-08-16,0,1,0,0,1
180075,2011,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2011-11-03,2011-11-03,0,1,0,1,2
180076,2011,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2011-11-14,2011-11-14,0,0,0,1,1
180026,2011,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2011-12-08,2011-12-08,0,2,0,0,2
180027,2011,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2011-12-09,2011-12-09,0,0,2,0,2
180079,2012,"Hamas","Gaza Strip",34.535787,31.535298,1,1,1,2012-01-18,2012-01-18,0,2,0,0,2
348428,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-03-12,2012-03-12,0,0,0,2,2
180080,2012,"Hamas","Gaza Strip",34.535787,31.535298,1,1,1,2012-06-18,2012-06-18,0,1,0,1,2
348380,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-06-20,2012-06-20,0,0,1,0,1
348378,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-06-22,2012-06-22,0,0,0,0,0
180125,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-06-23,2012-06-23,0,0,0,1,1
348377,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-07-12,2012-07-12,0,1,0,0,1
348376,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-07-13,2012-07-13,0,0,0,0,0
348374,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2012-08-03,2012-08-03,0,0,0,0,0
348373,2012,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2012-09-05,2012-09-05,0,0,0,0,0
180126,2012,"Hamas","Gaza Strip",34.385375,31.421358,1,1,1,2012-09-06,2012-09-06,0,0,0,3,3
180128,2012,"Hamas","Gaza Strip",34.535787,31.535298,1,1,2,2012-09-06,2012-09-06,0,0,0,0,0
180081,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2012-09-19,2012-09-19,0,2,0,0,2
181135,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,2,2012-09-28,2012-09-28,0,0,0,1,1
348368,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-10-22,2012-10-22,0,1,0,0,1
180073,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-10-23,2012-10-23,0,1,0,0,1
180082,2012,"Hamas","Gaza Strip",34.535787,31.535298,1,1,1,2012-10-23,2012-10-23,0,2,0,0,2
180083,2012,"Hamas","Gaza Strip",34.340847,31.373891,1,1,1,2012-10-28,2012-10-28,0,1,0,0,1
181137,2012,"Hamas","Gaza Strip",34.347589,31.323708,1,1,1,2012-11-08,2012-11-08,0,0,1,0,1
180114,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-10,2012-11-10,0,1,4,0,5
177585,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-14,2012-11-14,0,2,0,0,2
348314,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-14,2012-11-14,0,0,1,0,1
348315,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-14,2012-11-14,0,2,0,0,2
348317,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2012-11-14,2012-11-14,0,0,1,0,1
348319,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-14,2012-11-14,0,2,0,0,2
348307,2012,"Hamas","Gaza Strip",34.306268,31.340177,1,1,3,2012-11-15,2012-11-15,0,0,1,0,1
348308,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2012-11-15,2012-11-15,0,0,0,1,1
348309,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-15,2012-11-15,0,2,0,0,2
348312,2012,"Hamas","Gaza Strip",34.306268,31.340177,1,1,3,2012-11-15,2012-11-15,0,3,0,0,3
180127,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-15,2012-11-15,0,0,0,1,1
180078,2012,"Hamas","Gaza Strip",34.303056,31.344444,1,1,2,2012-11-15,2012-11-15,0,3,0,0,3
180135,2012,"Hamas","Gaza Strip",34.340847,31.373891,1,1,1,2012-11-15,2012-11-15,0,0,1,0,1
180136,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-15,2012-11-15,0,0,1,0,1
180137,2012,"Hamas","Gaza Strip",34.535787,31.535298,1,1,1,2012-11-15,2012-11-15,0,0,2,0,2
180084,2012,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2012-11-15,2012-11-15,0,6,0,0,6
180086,2012,"Hamas","Gaza Strip",34.385375,31.421358,1,1,1,2012-11-16,2012-11-16,0,2,0,2,4
180140,2012,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2012-11-16,2012-11-16,0,3,0,0,3
348302,2012,"Hamas","Gaza Strip",34.306268,31.340177,1,1,3,2012-11-16,2012-11-16,0,2,0,0,2
348304,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-16,2012-11-16,0,0,0,2,2
348305,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-16,2012-11-16,0,0,0,1,1
348287,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2012-11-17,2012-11-17,0,1,0,0,1
348288,2012,"Hamas","Gaza Strip",34.35014,31.417479,1,1,3,2012-11-17,2012-11-17,0,1,0,0,1
348299,2012,"Hamas","Gaza Strip",34.35014,31.417479,1,1,3,2012-11-17,2012-11-17,0,0,0,3,3
348300,2012,"Hamas","Gaza Strip",34.361099,31.30675,1,1,1,2012-11-17,2012-11-17,0,0,1,0,1
348284,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2012-11-17,2012-11-17,0,3,0,1,4
348285,2012,"Hamas","Gaza Strip",34.442396,31.456782,1,1,1,2012-11-17,2012-11-17,0,1,0,0,1
180141,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2012-11-17,2012-11-17,0,2,0,0,2
180142,2012,"Hamas","Gaza Strip",34.385375,31.421358,1,1,1,2012-11-17,2012-11-17,0,3,0,0,3
180143,2012,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2012-11-17,2012-11-17,0,0,2,0,2
180145,2012,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2012-11-18,2012-11-18,0,0,1,0,1
180088,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-18,2012-11-18,0,0,5,7,12
177790,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2012-11-18,2012-11-18,0,0,1,1,2
180139,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-18,2012-11-18,0,0,0,2,2
177857,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2012-11-18,2012-11-18,0,1,0,1,2
348273,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-18,2012-11-18,0,0,0,1,1
348270,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-18,2012-11-18,0,0,0,1,1
348274,2012,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,2012-11-18,2012-11-18,0,1,1,2,4
348275,2012,"Hamas","Gaza Strip",34.35014,31.417479,1,1,3,2012-11-18,2012-11-18,0,0,0,1,1
348276,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-18,2012-11-18,0,0,0,2,2
348277,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2012-11-18,2012-11-18,0,0,1,0,1
348278,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-18,2012-11-18,0,1,0,0,1
348279,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-18,2012-11-18,0,1,0,0,1
348280,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-18,2012-11-18,0,1,1,0,2
348281,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-18,2012-11-18,0,0,2,0,2
348282,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2012-11-18,2012-11-18,0,0,2,0,2
348283,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-18,2012-11-18,0,1,0,0,1
348250,2012,"Hamas","Gaza Strip",34.35014,31.417479,1,1,3,2012-11-19,2012-11-19,0,0,0,3,3
348252,2012,"Hamas","Gaza Strip",34.306268,31.340177,1,1,3,2012-11-19,2012-11-19,0,0,0,2,2
348257,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-19,2012-11-19,0,0,0,1,1
348258,2012,"Hamas","Gaza Strip",34.306268,31.340177,1,1,3,2012-11-19,2012-11-19,0,0,1,1,2
348259,2012,"Hamas","Gaza Strip",34.409722,31.4675,1,1,1,2012-11-19,2012-11-19,0,0,0,1,1
348245,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-19,2012-11-19,0,0,0,1,1
348246,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2012-11-19,2012-11-19,0,1,0,1,2
348247,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-19,2012-11-19,0,0,0,1,1
348260,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2012-11-19,2012-11-19,0,0,3,0,3
348262,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-19,2012-11-19,0,0,0,1,1
348264,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2012-11-19,2012-11-19,0,0,0,2,2
348265,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2012-11-19,2012-11-19,0,0,0,1,1
180149,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2012-11-19,2012-11-19,0,1,0,1,2
180151,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-20,2012-11-20,0,0,2,0,2
180152,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2012-11-20,2012-11-20,0,1,0,0,1
180155,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-20,2012-11-20,0,1,0,0,1
180156,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-20,2012-11-20,0,1,0,0,1
180160,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-20,2012-11-20,0,2,0,0,2
180161,2012,"Hamas","Gaza Strip",34.535787,31.535298,1,1,1,2012-11-20,2012-11-20,0,1,0,0,1
180091,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-20,2012-11-20,0,0,2,0,2
348236,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2012-11-20,2012-11-20,0,1,0,1,2
348238,2012,"Hamas","Gaza Strip",34.36595,31.428439,1,1,1,2012-11-20,2012-11-20,0,1,0,1,2
348239,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2012-11-20,2012-11-20,0,0,0,1,1
348241,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,2,2012-11-20,2012-11-20,0,0,2,0,2
348242,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2012-11-20,2012-11-20,0,1,0,0,1
348231,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-20,2012-11-20,0,0,1,0,1
348233,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-20,2012-11-20,0,0,1,0,1
348234,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-20,2012-11-20,0,0,4,0,4
348244,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-20,2012-11-20,0,1,0,5,6
348207,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,2,2012-11-21,2012-11-21,0,0,0,1,1
348208,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2012-11-21,2012-11-21,0,1,0,0,1
348209,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-21,2012-11-21,0,0,1,0,1
348210,2012,"Hamas","Gaza Strip",34.339464,31.399939,1,1,1,2012-11-21,2012-11-21,0,0,1,0,1
348211,2012,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2012-11-21,2012-11-21,0,0,3,0,3
348212,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-21,2012-11-21,0,1,0,0,1
348213,2012,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2012-11-21,2012-11-21,0,1,0,0,1
348214,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-21,2012-11-21,0,1,0,0,1
180092,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-21,2012-11-21,0,0,1,0,1
180162,2012,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2012-11-21,2012-11-21,0,5,0,0,5
180163,2012,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2012-11-21,2012-11-21,0,0,0,2,2
180164,2012,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2012-11-21,2012-11-21,0,0,2,0,2
339721,2012,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2012-11-21,2012-11-21,0,0,1,0,1
180166,2012,"Hamas","Gaza Strip",34.347589,31.323708,1,1,2,2012-11-23,2012-11-23,0,1,0,0,1
62600,2013,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2013-04-30,2013-04-30,0,1,0,0,1
62605,2013,"Hamas","Gaza Strip",34.45,31.516667,1,1,2,2013-09-05,2013-09-05,0,1,0,0,1
62608,2013,"Hamas","West Bank",35.233367,31.853431,1,1,2,2013-10-17,2013-10-17,0,1,0,0,1
